19.2000000000   9.6000000000   0.4109214835
19.2000000000   12.8000000000   0.5341011160
19.2000000000   16.0000000000   0.5759686931
19.2000000000   19.2000000000   0.5910549071
19.2000000000   22.4000000000   0.6736447961

22.4000000000   0.0000000000   -0.7071067812
22.4000000000   3.2000000000   -0.0590382196
22.4000000000   6.4000000000   0.3531320043
22.4000000000   9.6000000000   0.6001813594
22.4000000000   12.8000000000   0.7127924494
22.4000000000   16.0000000000   0.7168873493
22.4000000000   19.2000000000   0.6549087414
22.4000000000   22.4000000000   0.6045859378



0.0000000000   0.0000000000   0.0000000000
0.0000000000   1.6000000000   0.1950903220
0.0000000000   3.2000000000   0.3826834324
0.0000000000   4.8000000000   0.5555702330
0.0000000000   6.4000000000   0.7071067812
0.0000000000   8.0000000000   0.8314696123
0.0000000000   9.6000000000   0.9238795325
0.0000000000   11.2000000000   0.9807852804
0.0000000000   12.8000000000   1.0000000000
0.0000000000   14.4000000000   0.9807852804
0.0000000000   16.0000000000   0.9238795325
0.0000000000   17.6000000000   0.8314696123
0.0000000000   19.2000000000   0.7071067812
0.0000000000   20.8000000000   0.5555702330
0.0000000000   22.4000000000   0.3826834324
0.0000000000   24.0000000000   0.1950903220

1.6000000000   0.0000000000   0.3826834324
1.6000000000   1.6000000000   0.4226924109
1.6000000000   3.2000000000   0.4958538691
1.6000000000   4.8000000000   0.5833063197
1.6000000000   6.4000000000   0.6707157654
1.6000000000   8.0000000000   0.7471559687
1.6000000000   9.6000000000   0.8043763120
1.6000000000   11.2000000000   0.8363099983
1.6000000000   12.8000000000   0.8387183497
1.6000000000   14.4000000000   0.8088952255
1.6000000000   16.0000000000   0.7453731226
1.6000000000   17.6000000000   0.6475816753
1.6000000000   19.2000000000   0.5154111026
1.6000000000   20.8000000000   0.3486275818
1.6000000000   22.4000000000   0.1460733681
1.6000000000   24.0000000000   -0.0954407426

3.2000000000   0.0000000000   0.7071067812
3.2000000000   1.6000000000   0.6171419970
3.2000000000   3.2000000000   0.5947332748
3.2000000000   4.8000000000   0.6110853592
3.2000000000   6.4000000000   0.6452939291
3.2000000000   8.0000000000   0.6820621140
3.2000000000   9.6000000000   0.7101596720
3.2000000000   11.2000000000   0.7213599729
3.2000000000   12.8000000000   0.7096680977
3.2000000000   14.4000000000   0.6707040760
3.2000000000   16.0000000000   0.6011359904
3.2000000000   17.6000000000   0.4980728057
3.2000000000   19.2000000000   0.3583283249
3.2000000000   20.8000000000   0.1774555884
3.2000000000   22.4000000000   -0.0515768212
3.2000000000   24.0000000000   -0.3402432369

4.8000000000   0.0000000000   0.9238795325
4.8000000000   1.6000000000   0.7440354826
4.8000000000   3.2000000000   0.6548518109
4.8000000000   4.8000000000   0.6210078289
4.8000000000   6.4000000000   0.6173123764
4.8000000000   8.0000000000   0.6256387719
4.8000000000   9.6000000000   0.6328401673
4.8000000000   11.2000000000   0.6293019985
4.8000000000   12.8000000000   0.6078898692
4.8000000000   14.4000000000   0.5631168738
4.8000000000   16.0000000000   0.4903938516
4.8000000000   17.6000000000   0.3852451410
4.8000000000   19.2000000000   0.2423737290
4.8000000000   20.8000000000   0.0544432134
4.8000000000   22.4000000000   -0.1895930380
4.8000000000   24.0000000000   -0.5068486153

6.4000000000   0.0000000000   1.0000000000
6.4000000000   1.6000000000   0.7802685381
6.4000000000   3.2000000000   0.6596305730
6.4000000000   4.8000000000   0.6007816570
6.4000000000   6.4000000000   0.5773088410
6.4000000000   8.0000000000   0.5703402788
6.4000000000   9.6000000000   0.5662600654
6.4000000000   11.2000000000   0.5551178196
6.4000000000   12.8000000000   0.5294723446
6.4000000000   14.4000000000   0.4834795452
6.4000000000   16.0000000000   0.4120772623
6.4000000000   17.6000000000   0.3101400579
6.4000000000   19.2000000000   0.1714781396
6.4000000000   20.8000000000   -0.0124634971
6.4000000000   22.4000000000   -0.2543899726
6.4000000000   24.0000000000   -0.5736786693

8.0000000000   0.0000000000   0.9238795325
8.0000000000   1.6000000000   0.7174080338
8.0000000000   3.2000000000   0.6026201843
8.0000000000   4.8000000000   0.5451792504
8.0000000000   6.4000000000   0.5208008902
8.0000000000   8.0000000000   0.5121532559
8.0000000000   9.6000000000   0.5067418028
8.0000000000   11.2000000000   0.4954366728
8.0000000000   12.8000000000   0.4714019507
8.0000000000   14.4000000000   0.4292515171
8.0000000000   16.0000000000   0.3642954286
8.0000000000   17.6000000000   0.2717595460
8.0000000000   19.2000000000   0.1458621532
8.0000000000   20.8000000000   -0.0213854532
8.0000000000   22.4000000000   -0.2418247374
8.0000000000   24.0000000000   -0.5334761075

9.6000000000   0.0000000000   0.7071067812
9.6000000000   1.6000000000   0.5628638092
9.6000000000   3.2000000000   0.4882627659
9.6000000000   4.8000000000   0.4565141188
9.6000000000   6.4000000000   0.4485620325
9.6000000000   8.0000000000   0.4507298488
9.6000000000   9.6000000000   0.4531170009
9.6000000000   11.2000000000   0.4484848971
9.6000000000   12.8000000000   0.4314470517
9.6000000000   14.4000000000   0.3978289390
9.6000000000   16.0000000000   0.3440932040
9.6000000000   17.6000000000   0.2667403849
9.6000000000   19.2000000000   0.1615962517
9.6000000000   20.8000000000   0.0228841744
9.6000000000   22.4000000000   -0.1580474736
9.6000000000   24.0000000000   -0.3945215102

11.2000000000   0.0000000000   0.3826834324
11.2000000000   1.6000000000   0.3386775795
11.2000000000   3.2000000000   0.3310528294
11.2000000000   4.8000000000   0.3440522651
11.2000000000   6.4000000000   0.3662030792
11.2000000000   8.0000000000   0.3890868898
11.2000000000   9.6000000000   0.4065112245
11.2000000000   11.2000000000   0.4139386282
11.2000000000   12.8000000000   0.4080721891
11.2000000000   14.4000000000   0.3865237658
11.2000000000   16.0000000000   0.3475078664
11.2000000000   17.6000000000   0.2895123685
11.2000000000   19.2000000000   0.2108981580
11.2000000000   20.8000000000   0.1093732732
11.2000000000   22.4000000000   -0.0187278817
11.2000000000   24.0000000000   -0.1794556990

12.8000000000   0.0000000000   0.0000000000
